mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2024-08-29 08:15:00,2024-08-29 12:45:00,4.75,1.9,2.6421052631578945,8
2024-08-29 22:15:00,2024-08-30 02:00:00,4.0,1.9,2.64375,22
2024-08-30 09:00:00,2024-08-30 13:45:00,5.0,2.0,2.475,9
2024-08-30 23:00:00,2024-08-31 03:00:00,4.25,1.9,2.6,23
2024-08-31 10:00:00,2024-08-31 14:45:00,5.0,1.8,2.505,10
2024-09-01 00:15:00,2024-09-01 03:45:00,3.75,2.3,2.6666666666666665,0
2024-09-01 11:45:00,2024-09-01 15:15:00,3.75,2.3,2.613333333333333,11
2024-09-02 01:00:00,2024-09-02 04:15:00,3.5,2.0,2.6857142857142855,1
2024-09-02 12:30:00,2024-09-02 16:00:00,3.75,1.8,2.5866666666666664,12
2024-09-03 01:15:00,2024-09-03 04:00:00,3.0,2.3,2.6416666666666666,1
2025-06-22 10:00:00,2025-06-22 11:45:00,2.0,2.5,2.7375,10
2025-06-23 11:00:00,2025-06-23 13:15:00,2.5,2.0,2.57,11
2025-06-24 01:00:00,2025-06-24 02:45:00,2.0,2.4,2.7249999999999996,1
2025-06-24 11:00:00,2025-06-24 14:15:00,3.5,2.2,2.7499999999999996,11
2025-06-25 01:30:00,2025-06-25 04:45:00,3.5,2.2,2.6999999999999997,1
2025-06-25 12:15:00,2025-06-25 15:15:00,3.25,2.0,2.615384615384615,12
2025-06-26 02:30:00,2025-06-26 05:00:00,2.75,2.4,2.7818181818181813,2
2025-06-26 13:30:00,2025-06-26 16:00:00,2.75,2.3,2.7818181818181817,13
2025-06-27 03:30:00,2025-06-27 06:15:00,3.0,2.3,2.775,3
2025-06-27 15:30:00,2025-06-27 16:45:00,1.5,2.2,2.6999999999999997,15
2025-06-28 04:45:00,2025-06-28 06:00:00,1.5,2.0,2.6666666666666665,4
2025-06-29 05:30:00,2025-06-29 06:45:00,1.5,2.4,2.7166666666666663,5
2025-06-30 06:00:00,2025-06-30 06:45:00,1.0,2.2,2.65,6
2025-07-12 03:30:00,2025-07-12 04:30:00,1.25,2.7,2.8200000000000003,3
2025-07-13 04:15:00,2025-07-13 05:15:00,1.25,2.4,2.7399999999999998,4
2025-07-14 04:30:00,2025-07-14 06:15:00,2.0,2.3,2.6999999999999997,4
2025-07-14 17:00:00,2025-07-14 17:45:00,1.0,2.6,2.75,17
2025-07-15 05:15:00,2025-07-15 07:00:00,2.0,2.3,2.6624999999999996,5
2025-07-24 02:15:00,2025-07-24 04:15:00,2.25,2.5,2.811111111111111,2
2025-07-25 02:45:00,2025-07-25 05:00:00,2.5,2.5,2.8,2
2025-07-25 15:00:00,2025-07-25 15:45:00,1.0,2.8,2.9,15
2025-07-26 03:45:00,2025-07-26 05:15:00,1.75,2.2,2.7714285714285714,3
2025-07-27 04:15:00,2025-07-27 05:00:00,1.0,2.6,2.7249999999999996,4
2025-07-28 04:45:00,2025-07-28 05:30:00,1.0,2.6,2.7750000000000004,4
2025-07-30 05:45:00,2025-07-30 06:30:00,1.0,2.1,2.425,5
2025-08-05 10:30:00,2025-08-05 11:15:00,1.0,2.0,2.45,10
2025-08-13 05:15:00,2025-08-13 06:00:00,1.0,2.7,2.7750000000000004,5
